省级,地级,县市,总人口,年轻人口(20-39),高等教育人口,年轻人比例,高等教育人口比例,市总人口,县市人口比例
河南省,开封市,开封市鼓楼区,143175,43410,24914,0.30319539,0.174010826,4676483,0.030615956
河南省,开封市,禹王台区,130604,39869,11354,0.305266301,0.08693455,4676483,0.027927825
河南省,开封市,金明区,262258,109370,83255,0.417032083,0.317454568,4676483,0.056080178
河南省,开封市,杞县,956533,294925,22115,0.308327052,0.023119955,4676483,0.204541105
河南省,开封市,通许县,567495,172506,12801,0.303978009,0.022557027,4676483,0.12135081
河南省,开封市,尉氏县,879713,279180,26569,0.317353501,0.030201895,4676483,0.18811423
河南省,开封市,开封县,698799,217281,21010,0.310934904,0.03006587,4676483,0.14942832
河南省,开封市,兰考县,677826,189694,21641,0.279856482,0.031927073,4676483,0.14494354
河南省,洛阳市,洛阳市,6549941,2013107,513264,0.307347349,0.078361622,6549941,1
河南省,洛阳市,老城区,163176,55452,21629,0.339829387,0.13255013,6549941,0.024912591
河南省,洛阳市,西工区,372941,126664,88369,0.339635492,0.236951689,6549941,0.05693807
河南省,洛阳市,瀍河回族区,177939,56245,29696,0.31609147,0.166888653,6549941,0.027166504
河南省,洛阳市,涧西区,619221,216742,144289,0.350023659,0.233016968,6549941,0.094538409
河南省,洛阳市,吉利区,69076,22256,10302,0.322195842,0.149140078,6549941,0.010546049
河南省,洛阳市,洛龙区,523726,197165,65266,0.376465938,0.124618598,6549941,0.079958888
河南省,洛阳市,孟津县,414637,118029,16256,0.284656217,0.039205377,6549941,0.063303929
河南省,洛阳市,新安县,470198,133291,19722,0.28347845,0.041944032,6549941,0.071786601
河南省,洛阳市,栾川县,342848,108547,15628,0.316603859,0.045582882,6549941,0.052343678
河南省,洛阳市,嵩县,507052,133103,15581,0.262503649,0.030728604,6549941,0.077413216
河南省,洛阳市,汝阳县,408009,109869,11810,0.269280825,0.02894544,6549941,0.062292011
河南省,洛阳市,宜阳县,636491,180944,17222,0.284283674,0.027057727,6549941,0.097175074
河南省,洛阳市,洛宁县,421262,125367,11662,0.297598644,0.027683484,6549941,0.064315388
河南省,洛阳市,伊川县,756669,234574,16794,0.310008736,0.022194645,6549941,0.115523025
河南省,洛阳市,偃师市,666696,194859,29038,0.29227564,0.043555084,6549941,0.101786566
河南省,平顶山市,平顶山市,4904701,1576485,300476,0.321423263,0.061262858,4904701,1
河南省,平顶山市,平顶山市新华区,389866,153643,75201,0.394091816,0.192889352,4904701,0.07948823
河南省,平顶山市,卫东区,302603,104769,49251,0.346225913,0.162757805,4904701,0.061696523
河南省,平顶山市,石龙区,54912,20909,4766,0.380772873,0.086793415,4904701,0.01119579
河南省,平顶山市,湛河区,286661,103959,49133,0.362654843,0.171397574,4904701,0.058446172
河南省,平顶山市,宝丰县,490269,163946,17920,0.334400095,0.036551363,4904701,0.099958999
河南省,平顶山市,叶县,777203,242600,16336,0.312144961,0.021018962,4904701,0.158460832
河南省,平顶山市,鲁山县,789901,235163,21140,0.297711992,0.026762847,4904701,0.161049777
河南省,平顶山市,郏县,571524,164992,18171,0.288687789,0.03179394,4904701,0.116525758
河南省,平顶山市,舞钢市,313828,97986,20865,0.312228354,0.066485463,4904701,0.063985144
河南省,平顶山市,汝州市,927934,288518,27693,0.31092513,0.029843717,4904701,0.189192776
河南省,安阳市,安阳市,5173188,1667486,261140,0.32233238,0.050479511,5173188,1
河南省,安阳市,文峰区,442885,172561,90857,0.389629362,0.205148063,5173188,0.085611619
河南省,安阳市,北关区,245624,82200,36259,0.334657851,0.147619939,5173188,0.0474802
河南省,安阳市,殷都区,243874,84379,29923,0.345994243,0.122698607,5173188,0.047141917
河南省,安阳市,龙安区,214456,76791,11133,0.358073451,0.051912747,5173188,0.041455288
河南省,安阳市,安阳县,849057,265543,11698,0.312750498,0.013777638,5173188,0.164126454
河南省,安阳市,汤阴县,430803,129221,13066,0.299953807,0.030329408,5173188,0.083276115
河南省,安阳市,滑县,1263289,415521,32594,0.328919986,0.025800905,5173188,0.244199322
河南省,安阳市,内黄县,693498,214737,14416,0.309643287,0.020787371,5173188,0.134056214
河南省,安阳市,林州市,789702,226533,21194,0.28685884,0.026837972,5173188,0.152652871
河南省,鹤壁市,鹤壁市,1569208,503929,89205,0.321135885,0.056847148,1569208,1
河南省,鹤壁市,鹤山区,131421,46140,4921,0.351085443,0.037444548,1569208,0.083749892
河南省,鹤壁市,山城区,230968,78609,17704,0.340345849,0.076651311,1569208,0.147187626
河南省,鹤壁市,淇滨区,272332,91510,40072,0.336023677,0.147143927,1569208,0.17354742
河南省,鹤壁市,浚县,665338,204344,15157,0.307128106,0.022780902,1569208,0.423996054
河南省,鹤壁市,淇县,269149,83326,11351,0.309590599,0.042173666,1569208,0.171519008
河南省,新乡市,新乡市,5708191,1848823,363514,0.323889477,0.063682873,5708191,1
河南省,新乡市,红旗区,391290,159427,114480,0.407439495,0.292570728,5708191,0.068548863
河南省,新乡市,卫滨区,193506,62418,25856,0.322563641,0.133618596,5708191,0.033899707
河南省,新乡市,凤泉区,144298,51750,8203,0.358632829,0.056847635,5708191,0.025279112
河南省,新乡市,牧野区,317994,115422,65677,0.362969113,0.206535343,5708191,0.055708367
河南省,新乡市,新乡县,339942,110857,15074,0.32610563,0.044342858,5708191,0.059553368
河南省,新乡市,获嘉县,402950,126804,14613,0.314689167,0.036265045,5708191,0.070591541
河南省,新乡市,原阳县,659380,193503,15296,0.29346204,0.023197549,5708191,0.115514705
河南省,新乡市,延津县,469280,148109,18003,0.315609018,0.038363024,5708191,0.082211685
河南省,新乡市,封丘县,743837,234054,18390,0.314657647,0.024723158,5708191,0.130310461
河南省,新乡市,长垣县,809535,255315,22626,0.315384758,0.027949378,5708191,0.141819887
河南省,新乡市,卫辉市,495744,158047,18966,0.318807691,0.038257649,5708191,0.08684783
河南省,新乡市,辉县市,740435,233117,26330,0.314837899,0.035560177,5708191,0.129714475
河南省,焦作市,焦作市,3540101,1134792,269303,0.320553566,0.076072123,3540101,1
河南省,焦作市,解放区,295695,103322,57779,0.349420856,0.195400666,3540101,0.083527278
河南省,焦作市,中站区,106064,32856,6363,0.30977523,0.05999208,3540101,0.029960727
河南省,焦作市,马村区,139533,46208,7494,0.331161804,0.053707725,3540101,0.039414977
河南省,焦作市,山阳区,324121,128379,90468,0.396083561,0.279117984,3540101,0.091556992
河南省,焦作市,修武县,287814,89415,13547,0.310669391,0.047068593,3540101,0.08130107
河南省,焦作市,博爱县,436319,133202,17211,0.305285812,0.03944591,3540101,0.123250438
河南省,焦作市,武陟县,713945,223641,21501,0.313246819,0.030115765,3540101,0.201673625
河南省,焦作市,温县,421796,130155,14892,0.308573339,0.035306167,3540101,0.119148013
河南省,焦作市,沁阳市,447701,136618,20147,0.305154556,0.045001016,3540101,0.126465601
河南省,焦作市,孟州市,367113,110996,19901,0.302348323,0.054209467,3540101,0.103701279
河南省,濮阳市,濮阳市,3598740,1156342,191753,0.321318573,0.053283371,3598740,1
河南省,濮阳市,华龙区,655674,236931,112706,0.361354881,0.171893349,3598740,0.182195435
河南省,濮阳市,清丰县,635927,201355,15965,0.316632255,0.025105083,3598740,0.176708237
河南省,濮阳市,南乐县,458487,138192,12567,0.301408764,0.027409719,3598740,0.127402091
河南省,濮阳市,范县,469874,142091,12459,0.302402346,0.026515619,3598740,0.130566254
河南省,濮阳市,台前县,332124,100945,8912,0.303937686,0.026833351,3598740,0.092288968
河南省,濮阳市,濮阳县,1046654,336828,29144,0.321814086,0.027844923,3598740,0.290839016
河南省,许昌市,许昌市,4307488,1315800,221608,0.305468059,0.051447154,4307488,1
河南省,许昌市,魏都区,498087,195961,105929,0.393427253,0.212671682,4307488,0.115632824
河南省,许昌市,许昌县,767449,244674,17872,0.31881467,0.023287541,4307488,0.178166254
河南省,许昌市,鄢陵县,551611,160123,14140,0.290282464,0.025634007,4307488,0.128058627
河南省,许昌市,襄城县,671315,176647,16930,0.263135786,0.025219159,4307488,0.155848374
河南省,许昌市,禹州巿,1131896,325128,38957,0.287241937,0.034417473,4307488,0.262774034
河南省,许昌市,长葛市,687130,213267,27780,0.310373583,0.040429031,4307488,0.159519887
河南省,漯河市,漯河市,2544266,797886,159038,0.313601644,0.062508401,2544266,1
河南省,漯河市,源汇区,323954,113485,42856,0.350312081,0.132290387,2544266,0.127327096
河南省,漯河市,郾城区,493680,158315,49669,0.320683439,0.100609707,2544266,0.194036315
河南省,漯河市,召陵区,477340,154459,20113,0.323582771,0.042135585,2544266,0.187614031
河南省,漯河市,舞阳县,538447,151563,20325,0.281481743,0.037747448,2544266,0.211631567
河南省,漯河市,临颍县,710845,220064,26075,0.309580851,0.036681696,2544266,0.279390991
河南省,三门峡市,三门峡市,2234018,743198,151043,0.332673237,0.067610467,2234018,1
河南省,三门峡市,湖滨区,325628,117249,53968,0.360070387,0.165735133,2234018,0.145758897
河南省,三门峡市,渑池县,346434,113534,16855,0.327721875,0.048652846,2234018,0.155072161
河南省,三门峡市,陕县,343679,108363,17132,0.315302943,0.049848842,2234018,0.153838957
河南省,三门峡市,卢氏县,352449,111357,12406,0.315952095,0.035199419,2234018,0.15776462
河南省,三门峡市,义马巿,144779,50182,17600,0.346611042,0.121564592,2234018,0.06480655
河南省,三门峡市,灵宝市,721049,242513,33082,0.336333592,0.045880377,2234018,0.322758814
河南省,南阳市,南阳市,10263660,3136255,476890,0.305568871,0.046463932,10263660,1
河南省,南阳市,宛城区,887234,297635,93091,0.335463925,0.104922715,10263660,0.086444212
河南省,南阳市,卧龙区,924578,306214,113960,0.331193258,0.123256231,10263660,0.09008268
河南省,南阳市,南召县,557153,172250,18394,0.309161038,0.033014271,10263660,0.054284047
河南省,南阳市,方城县,922467,272146,31225,0.295019768,0.033849449,10263660,0.089877003
河南省,南阳市,西峡县,444414,128564,20809,0.289288816,0.046823457,10263660,0.043299759
河南省,南阳市,镇平县,859564,266354,18229,0.309871051,0.021207263,10263660,0.083748293
河南省,南阳市,内乡县,575210,148759,15093,0.258616853,0.026239113,10263660,0.056043361
河南省,南阳市,淅川县,685683,203241,20000,0.296406649,0.029167997,10263660,0.06680687
河南省,南阳市,社旗县,633786,200287,16280,0.316016763,0.025686904,10263660,0.061750487
河南省,南阳市,唐河县,1282262,402156,48886,0.313630132,0.038124814,10263660,0.124932237
河南省,南阳市,新野县,629210,172354,16624,0.273921266,0.026420432,10263660,0.061304642
河南省,南阳市,桐柏县,393942,119278,18300,0.302780612,0.046453539,10263660,0.038382215
河南省,南阳市,邓州市,1468157,447017,45999,0.30447493,0.031331118,10263660,0.143044197
河南省,商丘市,商丘市,7362975,2197889,257083,0.298505563,0.034915642,7362975,1
河南省,商丘市,梁园区,787984,293044,69953,0.3718908,0.088774645,7362975,0.107019785
河南省,商丘市,睢阳区,748408,240766,44000,0.321704204,0.058791461,7362975,0.101644784
河南省,商丘市,民权县,703428,195394,17219,0.277773987,0.024478696,7362975,0.09553584
河南省,商丘市,睢县,711136,198409,18271,0.279002891,0.025692695,7362975,0.096582699
河南省,商丘市,宁陵县,523403,154484,11166,0.295153066,0.021333466,7362975,0.071085804
河南省,商丘市,柘城县,778158,210407,20029,0.270391103,0.025738989,7362975,0.10568527
河南省,商丘市,虞城县,954785,278734,15920,0.291933786,0.016673911,7362975,0.129673807
河南省,商丘市,夏邑县,915291,255869,19458,0.279549346,0.021258813,7362975,0.124309943
河南省,商丘市,永城市,1240382,370782,41067,0.298925654,0.033108349,7362975,0.168462069
河南省,信阳市,信阳市,6109106,1499416,277652,0.245439513,0.045448876,6109106,1
河南省,信阳市,狮河区,594391,187484,97072,0.315422003,0.163313375,6109106,0.097295905
河南省,信阳市,平桥区,635651,172226,36883,0.270944276,0.058023979,6109106,0.104049758
河南省,信阳市,罗山县,504577,117330,18930,0.232531407,0.037516573,6109106,0.082594245
河南省,信阳市,光山县,585353,133971,18382,0.228872151,0.031403273,6109106,0.095816475
河南省,信阳市,新县,275304,61553,12483,0.223581931,0.045342603,6109106,0.045064532
河南省,信阳市,商城县,495526,91922,15459,0.185503889,0.031197152,6109106,0.081112687
河南省,信阳市,固始县,1023929,212633,27507,0.207663813,0.026864167,6109106,0.167607012
河南省,信阳市,潢川县,630376,152217,21648,0.24147017,0.034341409,6109106,0.103186293
河南省,信阳市,淮滨县,570197,146450,14030,0.256841057,0.024605531,6109106,0.093335588
河南省,信阳市,息县,793802,223630,15258,0.281720127,0.019221418,6109106,0.129937506
河南省,周口市,周口市,8953793,2474396,257057,0.276351709,0.028709286,8953793,1
河南省,周口市,川汇区,505171,182146,77180,0.360563057,0.15277995,8953793,0.056419777
河南省,周口市,扶沟县,625819,171698,22676,0.274357282,0.036234119,8953793,0.069894289
河南省,周口市,西华县,787918,232866,22737,0.295545983,0.028857064,8953793,0.087998237
河南省,周口市,商水县,940792,224653,14902,0.238791359,0.015839846,8953793,0.105071895
河南省,周口市,沈丘县,983583,269211,18236,0.273704405,0.018540377,8953793,0.109850987
河南省,周口市,郸城县,1003910,269817,19599,0.268766124,0.019522666,8953793,0.112121198
河南省,周口市,淮阳县,1089699,297223,18078,0.272756972,0.016589902,8953793,0.121702501
河南省,周口市,太康县,1102952,296469,20665,0.268795922,0.018736083,8953793,0.123182656
河南省,周口市,鹿邑县,910251,236546,13440,0.259868981,0.014765158,8953793,0.101660939
河南省,周口市,项城市,1003698,293767,29544,0.292684652,0.029435149,8953793,0.112097521
河南省,驻马店市,驻马店市,7231234,1954340,243335,0.270263692,0.03365055,7231234,1
河南省,驻马店市,驿城区,721723,242210,84218,0.335599669,0.116690198,7231234,0.09980634
河南省,驻马店市,西平县,700152,165482,18151,0.236351535,0.025924371,7231234,0.096823308
河南省,驻马店市,上蔡县,1084210,265344,23888,0.244734876,0.022032632,7231234,0.149934299
河南省,驻马店市,平舆县,748398,206690,13580,0.27617658,0.018145425,7231234,0.103495199
河南省,驻马店市,正阳县,645034,174079,17069,0.269875696,0.026462171,7231234,0.089201096
河南省,驻马店市,确山县,406021,90920,13063,0.223929304,0.032173213,7231234,0.056148231
河南省,驻马店市,泌阳县,810409,225459,22446,0.278203969,0.027697126,7231234,0.112070637
河南省,驻马店市,汝南县,769995,212235,19616,0.27563166,0.02547549,7231234,0.106481826
河南省,驻马店市,遂平县,493930,146880,16795,0.297370073,0.034002794,7231234,0.068305078
河南省,驻马店市,新蔡县,851362,225041,14509,0.264330567,0.017042104,7231234,0.117733986
河南省,省直辖县级行政区划,济源市,675757,224471,66069,0.332177099,0.097770352,7231234,0.093449749
湖北省,湖北省,湖北省,57237727,18380111,5456838,0.321118814,0.095336385,7231234,7.91534709
湖北省,武汉市,武汉市,9785388,3766134,2465059,0.384873242,0.251912239,9785388,1
湖北省,武汉市,江岸区,895957,322551,221960,0.360007232,0.247735103,9785388,0.091560703
湖北省,武汉市,江汉区,685699,257118,147971,0.374972109,0.215795852,9785388,0.070073767
湖北省,武汉市,硚口区,829665,325107,141117,0.391853338,0.170089132,9785388,0.084786112
湖北省,武汉市,汉阳区,584098,210990,104926,0.36122363,0.179637664,9785388,0.059690837
湖北省,武汉市,武昌区,1214287,488817,476635,0.40255475,0.392522526,9785388,0.12409186
湖北省,武汉市,武汉市青山区,485607,156513,121735,0.322303838,0.250686255,9785388,0.049625728
湖北省,武汉市,洪山区,1390243,709878,711562,0.510614331,0.51182563,9785388,0.142073365
湖北省,武汉市,东西湖区,452053,170543,85409,0.377263285,0.188935811,9785388,0.046196737
湖北省,武汉市,汉南区,114970,38913,9657,0.338462208,0.083995825,9785388,0.011749151
湖北省,武汉市,蔡甸区,618994,230789,93661,0.372845294,0.151311644,9785388,0.06325697
湖北省,武汉市,江夏区,790117,323428,249463,0.409341908,0.315729189,9785388,0.080744575
湖北省,武汉市,黄陂区,874938,272593,38940,0.311556933,0.044506011,9785388,0.089412704
湖北省,武汉市,新洲区,848760,258894,62023,0.305026156,0.073074839,9785388,0.086737491
湖北省,黄石市,黄石市,2429318,803769,189381,0.330861995,0.077956447,2429318,1
湖北省,黄石市,黄石港区,224314,80667,59282,0.359616431,0.26428132,2429318,0.092336203
湖北省,黄石市,西塞山区,233708,71539,26818,0.306104198,0.11475003,2429318,0.096203132
湖北省,黄石市,下陆区,176614,62522,25927,0.354003646,0.146800367,2429318,0.072701063
湖北省,黄石市,铁山区,57327,16696,5650,0.291241474,0.098557399,2429318,0.023597981
湖北省,黄石市,阳新县,827631,268940,31022,0.324951579,0.037482888,2429318,0.340684505
湖北省,黄石市,大冶市,909724,303405,40682,0.333513241,0.044719058,2429318,0.374477117
湖北省,十堰市,十堰市,3340841,1117977,252244,0.334639392,0.075503144,3340841,1
湖北省,十堰市,茅箭区,399449,166999,87085,0.418073396,0.218012813,3340841,0.119565403
湖北省,十堰市,张湾区,368471,134987,55974,0.36634362,0.151908834,3340841,0.110292887
湖北省,十堰市,郧县,558355,178942,19846,0.320480698,0.035543695,3340841,0.167130073
湖北省,十堰市,郧西县,447482,142297,15968,0.317994914,0.035684117,3340841,0.13394292
湖北省,十堰市,竹山县,417079,132858,15528,0.318543969,0.037230357,3340841,0.124842517
湖北省,十堰市,竹溪县,315259,101505,11658,0.321973362,0.036979119,3340841,0.094365161
湖北省,十堰市,房县,390991,112849,14236,0.288623012,0.036410045,3340841,0.117033705
湖北省,十堰市,丹江口市,443755,147540,31949,0.332480761,0.071996935,3340841,0.132827333
湖北省,宜昌市,宜昌市,4059686,1257284,357115,0.309699814,0.087966163,4059686,1
湖北省,宜昌市,西陵区,512074,193209,137126,0.377306796,0.267785515,4059686,0.126136356
湖北省,宜昌市,伍家岗区,214194,77147,36175,0.360173488,0.168888951,4059686,0.052761223
湖北省,宜昌市,点军区,103696,29722,5032,0.286626292,0.048526462,4059686,0.025542862
湖北省,宜昌市,猇亭区,61230,23238,7873,0.379519843,0.128580761,4059686,0.015082447
湖北省,宜昌市,夷陵区,520186,158487,33400,0.304673713,0.064207803,4059686,0.12813454
湖北省,宜昌市,远安县,184532,53452,9609,0.289662498,0.052072269,4059686,0.045454747
湖北省,宜昌市,兴山县,170630,54080,10383,0.316943093,0.060850964,4059686,0.042030344
湖北省,宜昌市,秭归县,367107,109850,16071,0.299231559,0.043777427,4059686,0.090427437
湖北省,宜昌市,长阳土家族自治县,388228,114132,17938,0.293981887,0.046204807,4059686,0.095630056
湖北省,宜昌市,五峰土家族自治县,188923,54308,9677,0.287461029,0.051221926,4059686,0.046536358
湖北省,宜昌市,宜都巿,384598,107962,21612,0.280713888,0.05619374,4059686,0.094735898
湖北省,宜昌市,当阳市,468293,141321,23860,0.301779014,0.050951007,4059686,0.115352025
湖北省,宜昌市,枝江市,495995,140376,28359,0.283018982,0.05717598,4059686,0.122175705
湖北省,襄阳市,襄阳市,5500307,1757684,361377,0.319561072,0.065701242,5500307,1
湖北省,襄阳市,襄城区,473202,157391,80563,0.332608484,0.17025076,5500307,0.086031925
湖北省,襄阳市,樊城区,821531,291749,103593,0.355128413,0.126097494,5500307,0.149360936
湖北省,襄阳市,襄阳区,904957,291996,33412,0.322662845,0.036921091,5500307,0.164528453
湖北省,襄阳市,南漳县,533661,160424,21187,0.300610313,0.039701234,5500307,0.097023857
湖北省,襄阳市,谷城县,523607,153198,23601,0.292582032,0.045073882,5500307,0.095195959
湖北省,襄阳市,保康县,254596,75376,12912,0.296061211,0.050715644,5500307,0.046287598
湖北省,襄阳市,老河口市,471482,150682,20376,0.319592264,0.04321692,5500307,0.085719215
湖北省,襄阳市,枣阳市,1004741,319409,41614,0.317901827,0.041417639,5500307,0.182669986
湖北省,襄阳市,宜城市,512530,157459,24119,0.30721909,0.047058709,5500307,0.093182071
湖北省,鄂州市,鄂州市,1048668,341371,77468,0.325528194,0.07387276,1048668,1
湖北省,鄂州市,梁子湖区,142608,45441,3061,0.318642713,0.021464434,1048668,0.135989655
湖北省,鄂州市,华容区,237333,74703,8411,0.314760274,0.035439657,1048668,0.22631853
湖北省,鄂州市,鄂城区,668727,221227,65996,0.330818107,0.098689002,1048668,0.637691815
湖北省,荆门市,荆门市,2873687,917893,203923,0.319413005,0.070962147,2873687,1
湖北省,荆门市,东宝区,360984,123521,60092,0.342178601,0.166467212,2873687,0.125617021
湖北省,荆门市,掇刀区,271970,99064,21546,0.364246057,0.079221973,2873687,0.094641483
湖北省,荆门市,京山县,636776,192191,37417,0.30181885,0.058760066,2873687,0.221588503
湖北省,荆门市,沙洋县,581443,186558,27404,0.320853463,0.047131017,2873687,0.202333448
湖北省,荆门市,钟祥市,1022514,316559,57464,0.309588915,0.056198742,2873687,0.355819545
湖北省,孝感市,孝感市,4814542,1534092,250249,0.318637162,0.051977737,4814542,1
湖北省,孝感市,孝南区,908266,291371,98877,0.320799193,0.108863483,4814542,0.188650551
湖北省,孝感市,孝昌县,588666,193110,17223,0.328046804,0.029257678,4814542,0.122268328
湖北省,孝感市,大悟县,614902,195030,25955,0.317172493,0.042209978,4814542,0.127717652
湖北省,孝感市,云梦县,524799,166141,19857,0.316580253,0.037837343,4814542,0.109002892
湖北省,孝感市,应城市,593812,177925,24996,0.29963187,0.042094131,4814542,0.123337173
湖北省,孝感市,安陆市,568590,170495,26622,0.299855784,0.046821084,4814542,0.118098461
湖北省,孝感市,汉川市,1015507,340020,36719,0.334827825,0.036158293,4814542,0.210924944
湖北省,荆州市,荆州市,5691707,1765580,388782,0.310202194,0.068306749,5691707,1
湖北省,荆州市,沙巿区,600330,205570,84073,0.342428331,0.140044642,5691707,0.105474509
湖北省,荆州市,荆州区,553756,174777,101580,0.315620959,0.183438193,5691707,0.097291726
湖北省,荆州市,公安县,881128,266923,40625,0.302933286,0.046105674,5691707,0.154809093
湖北省,荆州市,监利县,1162770,338863,39755,0.291427367,0.034189909,5691707,0.204291964
湖北省,荆州市,江陵县,331344,99210,11226,0.29941692,0.033880197,5691707,0.058215224
湖北省,荆州市,石首市,577022,192885,35414,0.334276683,0.061373743,5691707,0.101379428
湖北省,荆州市,洪湖市,819446,264925,40483,0.323297691,0.049402889,5691707,0.143971923
湖北省,荆州市,松滋市,765911,222427,35626,0.290408416,0.046514543,5691707,0.134566133
湖北省,黄冈市,黄冈市,6162069,1714089,323114,0.278167771,0.052435959,6162069,1
湖北省,黄冈市,黄州区,366769,114940,74800,0.313385264,0.203943081,6162069,0.059520431
湖北省,黄冈市,团风县,338609,92802,10695,0.274068321,0.031585103,6162069,0.054950537
湖北省,黄冈市,红安县,602148,166663,25558,0.276780791,0.042444715,6162069,0.097718477
湖北省,黄冈市,罗田县,544650,164636,29175,0.302278527,0.053566511,6162069,0.08838752
湖北省,黄冈市,英山县,357296,88491,18957,0.2476686,0.053056849,6162069,0.057983122
湖北省,黄冈市,浠水县,872649,260419,41144,0.298423536,0.047148395,6162069,0.141616233
湖北省,黄冈市,蕲春县,727805,187749,27447,0.257966076,0.037712025,6162069,0.118110492
湖北省,黄冈市,黄梅县,858806,251005,34933,0.292272061,0.040676241,6162069,0.139369747
湖北省,黄冈市,麻城市,849090,205270,33823,0.241752935,0.039834411,6162069,0.137793004
湖北省,黄冈市,武穴巿,644247,182114,26582,0.282677296,0.041260572,6162069,0.104550436
湖北省,咸宁市,咸宁市,2462583,768690,137723,0.312147855,0.055926237,2462583,1
湖北省,咸宁市,咸安区,512517,166934,61398,0.325714074,0.119797002,2462583,0.208121716
湖北省,咸宁市,嘉鱼县,319196,99717,13507,0.312400531,0.042315693,2462583,0.129618372
湖北省,咸宁市,通城县,380758,103695,14773,0.272338336,0.038798922,2462583,0.154617327
湖北省,咸宁市,崇阳县,410623,132332,5677,0.32227128,0.013825334,2462583,0.166744837
湖北省,咸宁市,通山县,361079,118687,14457,0.328700921,0.04003833,2462583,0.146626124
湖北省,咸宁市,赤壁市,478410,147325,27911,0.307947158,0.058341172,2462583,0.194271625
湖北省,随州市,随州市,2162222,674417,95333,0.31190923,0.044090292,2162222,1
湖北省,随州市,曾都区,618582,204130,46400,0.32999667,0.075010265,2162222,0.286086258
湖北省,随州市,随县,787730,238846,20020,0.303207952,0.025414799,2162222,0.364315043
湖北省,随州市,广水市,755910,231441,28913,0.306175338,0.038249262,2162222,0.3495987
湖北省,恩施土家族苗族自治州,恩施土家族苗族自治州,3290294,883508,168609,0.26851947,0.051244357,3290294,1
湖北省,恩施土家族苗族自治州,恩施市,749574,219272,75825,0.292528823,0.101157457,3290294,0.227813685
湖北省,恩施土家族苗族自治州,利川市,654094,167575,21679,0.256194064,0.033143554,3290294,0.198795001
湖北省,恩施土家族苗族自治州,建始县,412038,106662,15477,0.258864474,0.03756207,3290294,0.125228323
湖北省,恩施土家族苗族自治州,巴东县,420840,106709,17384,0.253561924,0.04130786,3290294,0.127903464
湖北省,恩施土家族苗族自治州,宣恩县,310368,85743,9902,0.276262372,0.031904062,3290294,0.094328349
湖北省,恩施土家族苗族自治州,咸丰县,300618,77528,11250,0.257895402,0.037422909,3290294,0.091365088
湖北省,恩施土家族苗族自治州,来凤县,242870,65685,7138,0.270453329,0.029390209,3290294,0.073814073
湖北省,恩施土家族苗族自治州,鹤峰县,199892,54334,9954,0.271816781,0.04979689,3290294,0.060752018
湖北省,省直辖县级行政区划,仙桃市,1175085,328832,61984,0.279836778,0.052748525,3290294,0.357136779
湖北省,省直辖县级行政区划,潜江市,946277,303175,62019,0.320387159,0.065540006,3290294,0.287596488
湖北省,省直辖县级行政区划,天门市,1418913,419104,56165,0.295369765,0.039583117,3290294,0.431242011
湖北省,省直辖县级行政区划,神农架林区,76140,26512,6293,0.348200683,0.082650381,3290294,0.023140789
湖南省,湖南省,湖南省,65700762,20916202,4991904,0.318355547,0.075979393,3290294,19.9680521
湖南省,长沙市,长沙市,7040952,2583728,1347518,0.366957196,0.191382927,7040952,1
湖南省,长沙市,芙蓉区,523997,230518,172841,0.439922366,0.329851125,7040952,0.074421328
湖南省,长沙市,天心区,475221,200403,172924,0.421704849,0.363881226,7040952,0.067493856
湖南省,长沙市,岳麓区,801781,365085,307178,0.455342544,0.38311958,7040952,0.113873948
湖南省,长沙市,开福区,567166,224855,142420,0.396453596,0.251108141,7040952,0.080552459
湖南省,长沙市,雨花区,724048,300376,218678,0.414856474,0.302021413,7040952,0.102833821
湖南省,长沙市,长沙县,979472,361282,167049,0.368853831,0.170550051,7040952,0.139110734
湖南省,长沙市,望城县,523660,171087,56408,0.326713898,0.107718749,7040952,0.074373465
湖南省,长沙市,宁乡县,1166138,319145,55521,0.273676872,0.047611003,7040952,0.165622206
湖南省,长沙市,浏阳市,1279469,410977,54499,0.321209033,0.042595014,7040952,0.181718182
湖南省,株洲市,株洲市,3857100,1282246,340963,0.332437842,0.088398797,3857100,1
湖南省,株洲市,荷塘区,309061,120042,53504,0.388408761,0.173117928,3857100,0.080127816
湖南省,株洲市,芦淞区,247518,90886,43414,0.367189457,0.175397345,3857100,0.064172046
湖南省,株洲市,石峰区,283179,100463,54783,0.354768539,0.193457142,3857100,0.073417594
湖南省,株洲市,天元区,215392,86314,63837,0.400729832,0.29637591,3857100,0.055842991
湖南省,株洲市,株洲县,383598,115810,13073,0.301904598,0.034079948,3857100,0.099452438
湖南省,株洲市,攸县,693458,197756,33700,0.285173724,0.048597031,3857100,0.179787405
湖南省,株洲市,茶陵县,575436,204129,27094,0.354737973,0.047084298,3857100,0.149188769
湖南省,株洲市,炎陵县,202071,69068,12598,0.341800654,0.062344423,3857100,0.05238936
湖南省,株洲市,醴陵市,947387,297778,38960,0.314315058,0.041123638,3857100,0.245621581
湖南省,湘潭市,湘潭市,2752171,845505,322294,0.307213832,0.117105369,2752171,1
湖南省,湘潭市,雨湖区,501848,196623,132015,0.391797915,0.263057739,2752171,0.182346228
湖南省,湘潭市,岳塘区,458455,158513,109362,0.345754763,0.238544677,2752171,0.166579402
